id,collection,dc.contributor.author,dc.contributor.editor,dc.date.issued,dc.description.abstract[],dc.description.abstract[en_US],dc.description.localcode[en_US],dc.description[en_US],dc.identifier.uri,dc.language.iso[en_US],dc.publisher[en_US],dc.rights.uri[*],dc.rights[*],dc.subject[en_US],dc.title.alternative[en_US],dc.title[en_US],dc.type[en_US]
"dd8d3b4c-816e-4bf8-99e9-4af55bb85563","11250/2473201","Wilhelmsen, Tobias",,"2024",,"Forskning viser at å arbeide med problemløsning i grupper kan føre til å minke belastningen til individet, bidra til læring i matematikk, øke prestasjoner i problemløsning og bidra til læring i å argumentere og resonnere matematisk (Abdu & Schwarz, 2020; Bonner, 2004; Botten & Torkildsen, 2015; Laughlin et al., 2006; Mason & Singh, 2010; Oner, 2016; Syarifudin et al., 2019). Formålet med denne oppgaven er å øke forståelsen for hvordan elever kommuniserer når de arbeider med problemløsning i gruppen. Problemstillingen er som følger: 
Hvordan kommuniserer ti elever på niende trinn når de arbeider i grupper med problemløsning i matematikk?

For å svare på denne er det benyttet et kvalitativt forskningsdesign med videoobservasjon som metode. Det er tatt videoopptak av ti elever fordelt på tre grupper i løpet av en problemløsningsprosess der de har løst to problemer. I analysen av videoopptakene er det benyttet empirinære koder, som en del av SDI-modellen til Tjora (Tjora, 2021).

Funn i denne studien viser at elever kommuniserer innenfor tre kategorier: spørsmål, diskusjon og kontakt-opprettholdende handlinger. Det pekes her på både læringsfremmende aspekter ved kommunikasjonen, men også utfordrende situasjoner. Funnene drøftes i lys av teori som omhandler elevroller i gruppearbeid, problemløsning i grupper, kommunikasjon i grupper og kommunikasjon i gruppearbeid med problemløsning. I oppgaven kommer det fram at elevene viser flere produktive og læringsfremmende handlinger når de kommuniserer. Det kommer også fram situasjoner der enkeltelever blir styrende for gruppens avgjørelser, situasjoner der enkeltelever melder seg ut og atferd som virker til å støtte forskning som sier at elevers evne til å kommunisere matematikk med fordel kan forbedres.","MGUMA550",,"https://hdl.handle.net/11250/3164640","nob","Høgskulen på Vestlandet","http://creativecommons.org/licenses/by/4.0/deed.no","Navngivelse 4.0 Internasjonal",,"Students’ communication in group work on problem-solving","Elevers kommunikasjon i et gruppearbeid i problemløsning","Master thesis"
"7d7934e5-4ae2-4c84-9271-5d6ba00bb94a","11250/2473201","Ekenes, Amanda Tveit||Strandberg, Ronja",,"2024",,"Høsten 2022 ble det digitale matematikkspillet Numetry Skole presentert for lærere rundt om i landet. Dette spillet skulle gi elever fra 4. – 7. trinn en morsommere måte å løse matematikkoppgaver på, med en følelse av at de var i verdensrommet og opererte som astronauter. Ettersom spillet er såpass nytt, finnes det trolig lite forskning på hvordan spillet fungerer i praksis, og det var derfor noe vi ønsket å forske på. Derfor ble vår problemstilling:
Hvordan bruker lærere i grunnskolen det digitale spillet Numetry Skole som didaktisk verktøy i matematikkundervisningen, og hvorfor brukes det på denne måten?

For å besvare problemstillingen har vi nyttet en kvalitativ metodisk tilnærming, og intervjuet seks erfarne lærere på trinnene 4. – 7. Vi har brukt semistrukturert dybdeintervju, og informantene er lærere på skoler i gamle Sogn og Fjordane. Studien bygger på kunnskap, forskning og styringsdokumenter knyttet til digitale spill, Numetry Skole og læreplanen (LK20).

Resultatene i denne studien tyder på at informantene bruker Numetry Skole på flere måter, men en hovedfaktor som går igjen hos de fleste er motivasjon. Flere informanter oppfatter at elevene blir motiverte og engasjerte dersom de får spille Matematikkspillet Numetry, og dette er en stor grunn til at de velger å bruke Numetry Skole i undervisningen. Gjennom et slikt digitalt spill får elevene hyppige tilbakemeldinger på rett og galt, og dette later til å motivere elever i denne aldersgruppen. Fem av informantene har også brukt spillet som en belønning, noe som igjen påvirker elevenes motivasjon. Det er få informanter som gir elevene i lekse å spille Matematikkspillet Numetry, likevel er det flere som bemerker at elevene velger å gjøre dette frivillig. Hovedsakelig er Matematikkspillet Numetry et spill for individuell læring, men fire av informantene lar elevene samarbeide slik at de kan utveksle ideer og komme opp med løsninger i felleskap. Det viser seg i alle intervjuene at informantene bruker Numetry Skole som et supplement eller en variasjon i klasserommet, slik at elevene får jobbet med andre oppgaver. Derimot er det få informanter som aktivt bruker Numetry Skole til å tilpasse opplæringen for elevene i undervisningen.","MGUMA550",,"https://hdl.handle.net/11250/3164646","nob","Høgskulen på Vestlandet","http://creativecommons.org/licenses/by/4.0/deed.no","Navngivelse 4.0 Internasjonal",,"Numetry Skole in mathematics education A qualitative study about primary school teachers' experiences with the use of the digital game Numetry Skole.","Numetry Skole i matematikkundervisningen En kvalitativ studie om grunnskolelæreres erfaringer rundt bruken av det digitale spillet Numetry Skole.","Master thesis"
"7852a193-cd54-426b-b39a-00a88069f0ad","11250/2473194","Nygard, Edvard",,"2024",,"Innledning: Brann- og redningsarbeid kan være fysisk krevende. Dette krever at brann- og redningsarbeidere har tilstrekkelig yteevne for å trygt være i stand til å verne liv og materiell under krevende omstendigheter. Derfor er det nødvendig å ha et fysisk minstekrav som brannog redningsarbeidere må etterkomme for kunne praktisere yrket. Det har i januar 2024 blitt opprettet en ny toårig fagutdanning for utdanning av brann- og redningsarbeidere ved Norges brann- og redningsskole (BSK). Direktoratet for samfunnssikkerhet og beredskap (DSB) har fått i oppgave å etablere nye fysiske opptakskrav der minstekravet skal tilsvare den fysiske belastningen som kreves for å utføre yrket. Et mål med de nye testene er at de ikke skal diskvalifiserer kvinner. I yrket er det utfordringene en møter under en brann, som er styrende, og derfor vil det ikke være differensierte krav for menn og kvinner. Samtidig vil differensierte krav svekke inntrykket at kvinner ikke kan tilstrekkelig håndtere yrket.

Formål: Undersøke om de nye opptakstestene til Brann- og redningskolen (BSK-testen) har tilsvarende fysisk belasting som AT-testen, som har blitt brukt som en nasjonal norm for kartlegging av fysiskyteevne for brann- og redningsarbeidere.

Problemstilling: I. Hvilken sammenheng foreligger det mellom resultatene for den nye BSKtesten og AT-testen. II. Hvilken påvirkning har ikke differensierte krav for kvinners mulighet til å bli tatt opp til Brann- og redningsskolen.

Metode: Denne undersøkelsen benyttet en akutt tverrsnittstudie. Utvalget besto av 33 deltagere (22 menn og 11 kvinner). Det ble gjennomført to testdager, en for hvert testbatteri. Testbatteriene inneholdt utholdenhets- og styrketester. AT-testen inneholder en utholdenhetstest og tre styrke tester, og BSK-testen inneholder en utholdenhetstest og fire styrketester. For utholdenhetstestene ble det tatt mål på oksygenopptak, hjertefrekvens, laktat, R-verdi, lungeventilasjon og opplevd anstrengelse (RPE/Borgs CR-10 skala).

Resultat: Menn hadde en gjennomsnittlig bedre prestasjon enn kvinner på samtlige tester utenom knebøy. Armhevinger og medisinballstøt var øvelsene der prestasjon mellom menn og kvinner skilte seg størst ut. Kvinnens gjennomsnittlige prestasjon var langt under minstekravene for øvelsene. Det var en statistisk signifikant forskjell mellom kvinner og menn på følgende tester; tredemølletesten (P <0,001), tid brukt på 17 runder på PHS-testen (P = 0,041), armhevinger (P <0,001), liggende kroppshevinger (P = 0,019), medisinballstøt (P <0,001), stille lengde (P = 0,003) og hengende kroppshevinger (P = 0,0036). Det vises ingen signifikant forskjell mellom de fysiologiske dataene målt under utholdenhetstestene med unntak av hjertefrekvens (P = 0,011) og RPE (P <0,001). Resultatene tyder på at kravene for de to testbatteriene krever tilsvarende yteevne. 

Konklusjon: Minstekravene for BSK-testen tilfredsstiller kravene som er etablert i AT-testen. Minstekravene for BSK-testen er oppnåelig for kvinner og diskvalifiserer ikke kvinners deltagelse til brann- og redningsyrket, med unntak av medisinballstøt.","MIDR550",,"https://hdl.handle.net/11250/3166664","nob","Høgskulen på Vestlandet","http://creativecommons.org/licenses/by/4.0/deed.no","Navngivelse 4.0 Internasjonal","Brann- og redningsarbeider||aerob kapasitet||muskelstyrke||kroppsmasse og fysisk testing","Investigation of new physical admission requirements for the Norwegian Fire and Rescue School.","Kartlegging av nye fysiske opptakskrav for Norges Brann- og redningsskole.","Master thesis"
"7668c941-11e0-46d0-b192-309f78e8fd95","11250/2473194","Rusten, Mari Homdrom",,"2024",,"Bakgrunn: Talentutvikling innenfor idretten er lite forsket på og et interessant tema. Hva betegnes som et talent fra et trener sitt perspektiv og hva ligger egentlig i begrepet talent. Flere klubber velger å fokusere på utvikling av talenter og det er mye brukt i organiseringen av idretten. Dermed ønsker jeg å få større forståelse av begrepet og de ulike trenerne ser etter i et talent innenfor håndball.

Hensikt og problemstilling: Hensikten med studien er å få et innblikk i hva trenere legger i det å være et talent innenfor håndball. Hvordan prosessen fungerer i forhold til det å selektere, identifisere og organisere talentutvikling innenfor norsk håndball. I tillegg er hensikten å få et innblikk i hvilke utenforstående faktorer som kan være med å utvikle et talent i håndball.

Metode: Det ble gjennomført fire kvalitative semi-strukturerte intervjuer av trenere med erfaring fra både eliteserien og aldersbestemt landslagsaktivitet. Intervjuene ble transkribert og analysert.

Resultater: Resultatet tyder på at trenere har nokså lik forståelse av talentbegrepet, men har forskjellige egenskaper og ferdigheter de vektlegger når de beskriver begrepet. Likevel er det mange fellesnevnere. Trenerne nevnte til dels noen tekniske og taktiske ferdigheter som skal ligge til grunn hos spilleren, når de beskriver et talent. Men opplever at trenerne i større grad legger vekt på personlige egenskaper og miljømessige faktorer. Det ble i hovedsak fokusert på to deler. Den ene i form av selve talentbegrepet og dermed hvordan identifisere et talent. Den andre delen handler om i større grad hvilke faktorer som ligger til grunn for å kunne utvikle et talent.

Konklusjon: Talentforståelsen blant trenerne ser ut til å være tuftet på en dynamisk, utviklingsorientert talentforståelse. Da trenerne i hovedsak la vekt på faktorer som motivasjon, mentale ferdigheter og treningstalent, som er med på å utvikle et talent. Trenerne nevnte også tekniske og taktiske håndballferdigheter, men ble ikke i like stor grad fokusert på.","MIDR550",,"https://hdl.handle.net/11250/3166676","nob","Høgskulen på Vestlandet","http://creativecommons.org/licenses/by/4.0/deed.no","Navngivelse 4.0 Internasjonal","Håndball||talent||identifikasjon||talentutvikling||talentmodeller||seleksjon og organisering","How do coaches understand the concept of talent? How do coaches approach the identification and selection of talents in Norway?","Hvordan forstår trenere talentbegrepet? Hvordan forholder trenere seg til identifisering og selektering av talenter i Norge?","Master thesis"
"854b4ec9-ae6f-4a83-acef-27a668a653f8","11250/2473194","Urkedal, Inger Anne",,"2024",,"Studiedesign: Systematisk kunnskapsoppsummering

Bakgrunn: Dagens samfunn preges av en aldrende og inaktiv befolkning. En konsekvens av dette er økt sjanse for at flere rammes av ulike alders- og livsstilsrelaterte helseproblem, deriblant osteoporose, sarkopeni og fedme, som videre kan føre til sarcopenic obesity (SO), osteosarcopenia (OS), osteopenic obesity (OO) eller osteosarcopenic obesity (OSO).

Formål: Denne kunnskapsoppsummeringen har to mål; 1: Kartlegge den globale prevalensen av SO, OS, OO og OSO. 2: Se på effekt av trening på beinmasse, muskelmasse/-styrke og fettmasse hos personer som er rammet av disse tilstandene.

Metode: To systematiske søk i tre databaser; Medline, Web of Science og Scopus, ble gjennomført i januar 2024. Søk 1 inkluderte tverrsnittstudier som så på prevalens av SO, OS, OO og OSO. Søk 2 inkluderte intervensjonsstudier som så på effekt av trening på kroppssammensetning og/eller beinmasse, muskelmasse/-styrke og fettmasse hos personer med SO, OS, OO eller OSO. Kvaliteten på studiene ble evaluert av Newcastle Ottawa scale (NOS) og Physical Therapy Evidence Database scale (PEDro).

Resultat: Søk 1 inkluderte sytten studier med totalt 19 899 deltakere (64 % kvinner). Global prevalens av SO = 2,3–29,3 %, OS = 1,5–30,6 %, OO = 4,8 %, og OSO = 0,8–19,8 %. Søk 2 inkluderte elleve studier med 563 deltakere (79 % kvinner). Effekt av styrketrening og kombinasjonstrening ble funnet: Muskelmasse økt 1,8–5,3 %, fettfri/mager kroppsmasse økt 4–6 %, muskelstyrke økt 6,5–33%, beinmineraltetthet økt 1 %, og fettmasse redusert 0,5–5 %. Alle studiene var av god kvalitet.

Konklusjon: Den globale prevalensen av SO, OS, OO og OSO strekker seg fra rundt 1–2 % og opp mot 20 (OSO) –30 % (SO og OS). Belastningen av SO var høyest hos menn, OS og OSO var høyest hos kvinner. Både styrketrening og kombinasjonstrening har positiv effekt på beinmasse, muskelmasse/-styrke og fettmasse. En kombinasjon av styrke-og utholdenhetstrening anbefales for optimal fordeling av beinmasse, muskelmasse og fettmasse, samt for å redusere risikoen for helserelaterte utfordringer.","MIDR550",,"https://hdl.handle.net/11250/3166669","nob","Høgskulen på Vestlandet","http://creativecommons.org/licenses/by/4.0/deed.no","Navngivelse 4.0 Internasjonal",,"Prevalence, of and effect of exercise on people with sarcopenic obesity, osteosarcopenia, osteopenic obesity and osteosarcopenic obesity: a systematic review","Prevalens av- og treningseffekt på personer med sarcopenic obesity, osteosarcopenia, osteopenic obesity og osteosarcopenic obesity: en systematisk kunnskapsoppsummering","Master thesis"
"6439886f-8df3-4031-9eae-11258016af98","11250/2473194","Orucevic, Haris",,"2024",,"I denne studien har jeg sett på kampsportutøveres erfaringer, forståelse og kunnskap om hjernerystelser. Kampsportene hvor slag og spark påføres motstanderen er mer utsatt for hjernerystelser og risikoen for alvorligere hjerneskader i ettertid. Men hvorfor holder disse utøverne på med en idrett som kan påføre dem slike skader? Dette er blant spørsmålene som kan stilles mot kampsportutøvere. Formålet med denne studien var å «grave» dypt i utøverens hode og få en større forståelse for hvorfor man fortsetter å slå tilbake når man selv har vondt. Problemstillingen i studien var: ««Hvilken forståelse og erfaringer har kampsportutøvere rundt hjernerystelser, og hvilke tanker har de om sin egen risiko for å bli skadet?».

Denne studien ble gjort med en kvalitativ metode for best mulig å få utøvernes tanker, erfaringer, forståelse og ord om temaet. Gjennom semistrukturerte intervjuer med oppfølgingsintervju ble data hentet inn. Det var åtte informanter som konkurrerer i sin respektive kampsport. En av dem slåss under profesjonelle regler, mens resten under amatør. Thaiboksing, MMA, taekwondo er representert som primæridrettene til informantene.

De viktigste funnene i mitt arbeid er at utøvere ikke har en utvidet forståelse for risikoen de utsetter seg for. Dette gjennom lite strukturert kunnskap og motsigende forklaringer. Utøvere omgås mulige symptomer for hjernerystelse ofte, men ser ikke noe alvor i dem. Treneren sitter på mye makt i forhold til tillit og miljøet utøverne er i. I dette miljøet er hjernerystelser og hjerneskader lite pratet om, selv om forekomsten er relativ stor.","MIDR550",,"https://hdl.handle.net/11250/3166662","nob","Høgskulen på Vestlandet","http://creativecommons.org/licenses/by/4.0/deed.no","Navngivelse 4.0 Internasjonal",,"A real fighter – a qualitative study on martial arts athletes","En ekte fighter – en kvalitativ studie på kampsportutøvere","Master thesis"
"fe9be1b3-3aa4-4117-871a-7e4746ed9cd2","11250/2473194","Bellen, Anders Sylte",,"2024",,"Denne studien handlar om bruk av VR-teknologi som eit læringsverktøy for ferdigheitstrening i fotball. Problemstillingane som vart undersøkt er: 1) Kva erfaringar har unge fotballspelarar med VR-teknologi i fotball?, og 2) Korleis kan bruk av VR-teknologi nyttast som eit læringsverktøy til trening av perseptuelle ferdigheiter hos unge fotballspelarar?

Metoden som er nytta i denne studien er ein kvalitativ tilnærming. Fem unge fotballspelarar i ein toppklubb på Vestlandet har blitt intervjua. Analysemetoden som er nytta for datamaterialet er ein tematisk analyse. Analysen resulterte i tre hovudtema: 1) førstegongsoppleving i den virtuelle verda, 2) bruk av VR-teknologi som eit læringsverktøy og 3) VR-simulering og individuell ferdigheitstrening.

Analysen viser at eit enkelt treningsprogram med førebuande opplæring i VR-simuleringa gav positive opplevingar for spelarane. Ein vellykka tilvenjing til VR-miljøet og redusert tidsbruk i simuleringa kan bidra til å forhindre simulatorsjuke og ubehag. Spelarane tilpassa seg raskt til VR-grafikken og opplevde ein tilstedeværelse på ein virtuell fotballbane. Dei verdsette moglegheita til å trene åleine i simuleringa, då dette gav dei moglegheit til å fokusere på å utvikle sine perseptuelle ferdigheiter i sitt eige tempo. Dei opplevde at dei skannar omgjevnadane oftare og tok til seg meir informasjon når dei brukte VR, noko som resulterte i at dei tok fleire riktige val. I tillegg opplevde spelarane at dei var rolegare, stressa mindre og hadde betre kontroll i verkelege fotballkampar.

Virtuell realitet (VR) kan brukast til å kople scenario frå den virtuelle fotballbana til situasjonar på den verkelege fotballbana. Dette gir spelarane moglegheita til å reflektere over sine handlingar og erfaringar i VR-simuleringa saman med trenar og medspelarar. VR kan gi spelarar moglegheita til å repetere og øve på situasjonar oftare, noko som ikkje er mogleg i same grad i verkeleg trening og kamp. Trenaren kan òg delta i VR-treninga ved å overvake spelarane sine økter. VR-teknologi kan brukast som eit analyseverktøy der trenaren kan samanlikne og evaluere spelarane sin utvikling i visuell utforskande aktivitet. VR-teknologi kan vere eit verdifullt teknologisk verktøy for trenarane å bruke til spesifikk rolletrening for spelarane. Ved å bruke VR-trening unngår ein den fysiske belastninga, noko som gjer det til eit nyttig teknologisk verktøy for skada spelarar å oppretthalde sine taktiske ferdigheiter.","MIDR550",,"https://hdl.handle.net/11250/3166665","nno","Høgskulen på Vestlandet","http://creativecommons.org/licenses/by/4.0/deed.no","Navngivelse 4.0 Internasjonal","VR-teknologi||fotball||ferdigheitstrening||læringsverktøy||perseptuelle ferdigheiter||unge spelarar","VR technology as a learning tool for skill training in football","VR-teknologi som eit læringsverktøy for ferdigheitstrening i fotball","Master thesis"
"7509c5b1-6238-4b8c-8566-60024657cd22","11250/2473194","Fauskanger, Ole Magnus",,"2024",,"Denne masteroppgaven undersøker hvordan rekreasjonelle diskgolfere skaper meningsfulle opplevelser i idretten. Gjennom kvalitativ metode, med bruk av narrative intervju og en fenomenologisk tilnærming, belyser studien hvordan diskgolf bidrar til meningsskaping og personlig velvære.

Formålet med oppgaven er todelt: For det første å undersøke hvordan rekreasjonelle diskgolfere skaper og opplever mening gjennom idretten. For det andre å belyse opplevelser av diskgolf hos rekreasjonelle spillere, den vanligste spillergruppen i diskgolf, et område med begrenset forskning.

Studiens resultater indikerer at rekreasjonelle diskgolfere aktivt og individuelt skaper mening i sin idrettsutøvelse. Til tross for individuelle forskjeller i utvalget, gjentar visse meningskategorier seg hos deltakerne. Disse inkluderer mestringsopplevelser, sosiale relasjoner og interaksjoner, og følelsen av å ta autonome valg.

Interessant nok viser studien at for rekreasjonelle spillere er opplevelser og personlige øyeblikk viktigere enn prestasjoner når det gjelder å skape mening. Dette skiller seg fra idretter der prestasjoner ofte står sentralt.

For å analysere resultatene, har studien benyttet seg av Carol Ryffs modell for psykologisk velvære og Deci & Ryans selvbestemmelsesteori. Disse rammeverkene bidrar til å forstå hvordan diskgolf kan fremme positive aspekter av velvære hos rekreasjonelle spillere.

Konklusjonen av oppgaven er at diskgolf tilbyr meningsfulle opplevelser og personlig velvære for rekreasjonelle spillere. Det er viktig å anerkjenne individuelle forskjeller og de gjentatte meningskategoriene som kommer frem. Fremtidig forskning kan sette søkelys på andre diskgolfgrupper og sammenligne med andre idretter for å utvide vår forståelse av meningsskaping i denne konteksten. 

Denne masteroppgaven gir et verdifullt bidrag til vår forståelse av hvordan rekreasjonelle diskgolfere skaper mening og velvære gjennom sin idrettsutøvelse. Den belyser en idrett  med begrenset forskning, og gir innsikt i den vanligste spillergruppens opplevelser. Studiens resultater kan ha implikasjoner for både diskgolfmiljøet og forståelsen av meningsskaping i idrett generelt.","MIDR550",,"https://hdl.handle.net/11250/3166679","nob","Høgskulen på Vestlandet","http://creativecommons.org/licenses/by/4.0/deed.no","Navngivelse 4.0 Internasjonal",,"«How does recrea9onal players create meaningful experiences in discgolf?”","«Hvordan skaper rekreasjonelle spillere meningsfulle opplevelser i diskgolf?»","Master thesis"
"d1219d6c-7a20-4f78-a875-4926dd206f87","11250/2473194","Bjåstad, Johannes Evensen",,"2024",,"Klatring er en voksende aktivitet i befolkningen, og i forskningsmiljøet er det mye engasjement for hvordan vi som klatrere kan utvikle oss videre. Prestasjonsperspektivet på aktiviteten har fått spesielt mye oppmerksomhet, et felt der man forsker for å forbedre klatreegenskaper. På andre siden har Boudreau-Alguire (Boudreau-Alguire, 2022) forsøkte å undersøke klatring gjennom begrepet «flow», og spesifikt etterspør han forskning som undersøker klatrernes tanker og følelser i klatringen. Dette undersøker denne oppgaven gjennom et fenomenologisk perspektiv for å belyse subjekters levde erfaring i klatreveggen. Thomas Fuchs (2014) teorier om følelser, brukes i stor grad som linse for hvordan denne oppgaven belyser klatring som erfaringsfenomen. Forskningsspørsmålene for oppgaven er: Hvordan oppleves det å klatre? Hvordan bidrar microfenomenologisk metode til kunnskap om klatring?

Materialet er skapt gjennom microfenomenologisk intervju utviklet av Natalie Depraz (2022), og eksemplifisert av Heimann et al., (2023) for å undersøkelse en spesifikk hendelse: deltakerens klatring. Utvalget er fire kvinner. De førte feltnotater fra klatrehendelsene de opplevde gjennom en periode, og brukte de refleksjonene som utgangspunktpunkt for intervju. Funnene ble sett gjennom Dahlberg og Dahlbergs (2020a) fenomenologiske analyse, som fremhever informantenes stemmer. Den videre teoretiske analysen bygger opp materialet for å unngå at det reduseres av de tunge teoretiske stemmene til Fuchs og andre fenomenologer.

Med et fenomenologisk perspektiv og en microfenomenologisk intervjumetode, kan ny kunnskap om erfaringer komme frem. Klatring som erfaring viser seg som tvetydige og dynamiske prosesser, hvor klatrernes oppmerksomhet skifter mellom seg selv, omgivelsene og de andre. Som sådan, viste klatring seg som en sosial aktivitet, hvor relasjonen til andre mennesker og omgivelsene hadde en viktig rolle for følelsene som steg frem. Samtidig viste intervjumetoden seg som sentral for funnene, og oppgaven belyser verdien microfenomenologisk teknikk har for forskning om erfaringer.","MIDR550",,"https://hdl.handle.net/11250/3166673","nob","Høgskulen på Vestlandet","http://creativecommons.org/licenses/by/4.0/deed.no","Navngivelse 4.0 Internasjonal","sportsklatring||fenomenologi||micro-fenomenologi||følelser||interaffektivitet||intersubjektivitet||kroppslig resonans","“Bang, bang, hold, hold, foot, foot” - The feeling of climbing - A micro-phenomenological study about climbing experience","«Bang, bang, tak, tak, fot, fot» - Følelsen av å klatre - Et micro-fenomenologisk bidrag til kunnskap om klatreerfaring","Master thesis"
"645f07fd-e6c7-4c03-b5e2-981e2c722961","11250/2473194","Irgens, Christoffer Wange",,"2024",,"Formålet med denne studien var å undersøke hvilke oppfatninger foreldre har om bio-banding i norsk barne- og ungdomsfotball. Med et økende fokus på å skape en mer rettferdig arena for utvikling og mestring, har bio-banding blitt introdusert. Bio-banding er en strategi som forsøker å gruppere idrettsutøvere basert på modningsstatus og skjelettalder fremfor kronologisk alder (Cumming et al., 2017). På grunn av foreldreinvolveringen i norsk barne- og ungdomsfotball er foreldrene en viktig interessent for å skape et godt fotballmiljø og deres perspektiver er viktige.

Gjennom 11 ustrukturerte intervju med foreldre som har barn som spiller fotball, og ved bruk av refleksiv tematisk analyse, ble deres perspektiver og oppfatninger utforsket. I analysen ble det avdekket fire ulike temaer: 1) Anerkjenne spillernes sosiale behov. Det første temaet fokuserer på viktigheten av det sosiale samspillet som dannes på et fotballag og hvordan biobanding kan ha en påvirkning på dette samspillet. 2) «Gå opp på loftet eller ned en kjellertrapp». Det andre temaet tar for seg foreldrenes positive og negative oppfatninger om bruk av bio-banding knyttet til å bli «flyttet opp» eller bli «flyttet ned». 3) «De som har minst kunnskap skriker høyest». Det tredje temaet indikere at økt kunnskap vil føre til mer aksept og at det er viktig med god informasjonsflyt mellom trenere og foreldre. 4) Bio-banding: En mer kompleks logistikk. Det fjerde temaet peker på de praktiske utfordringene som foreldrene forbinder med bio-banding, og en spesiell bekymring rundt det ekstra arbeidet det medfører trenere og andre foreldre.

Disse funnen bidrar til en dypere forståelse av foreldres oppfatninger om bio-banding i norsk barne- og ungdomsfotball. I tillegg kan dette være nyttig for å informere og veilede operasjonalisering av bio-banding i norske fotballklubber.","MIDR550",,"https://hdl.handle.net/11250/3166671","nob","Høgskulen på Vestlandet","http://creativecommons.org/licenses/by/4.0/deed.no","Navngivelse 4.0 Internasjonal","Bio-banding||barne- og ungdomsfotball||foreldres oppfatninger","Parents' perceptions of bio-banding in Norwegian children's and youth football. - A reflexive thematic analysis of parents' perceptions of bio-banding.","Foreldres oppfatninger om bio-banding i norsk barne- og ungdomsfotball. - En refleksiv tematisk analyse om foreldrenes oppfatninger om bio-banding","Master thesis"
"307405d3-37a6-4fe7-a07d-a3643c964ca1","11250/2473194","Svansdóttir, Dýrleif Lára",,"2024",,"I denne masteroppgåva vil eg undersøke korleis kroppsøvingslærarar arbeidar med svømmeog livredningsundervisninga ute og korleis deira erfaringar kan forståast som profesjonskunnskap. Gjennom utdanning, vidareutdanning, kurs og yrkeserfaring, har lærarar ein stor kunnskapsbase som dei må bruke i arbeidskvardagen. Kva for ein kunnskap dei har og korleis dei brukar den er det profesjonskunnskapen handlar om, som også er rammeverket i studien.

I studien brukar eg Grimen (2008, s.71) sitt syn på profesjonskunnskap, der profesjonane sine kunnskapsbasar er omfattande, og den viktigaste samanhengen er i praksis. Studien har ein kvalitativ metode, der semistrukturerte intervju blei brukt for datainnsamlinga. I studien er det tre informantar, og gjennom å bruke kvalitativt intervju, kunne eg få fram deira subjektive erfaringar med å arbeide med svømme- og livredningsopplæring utandørs.

Resultata viser at lærarane ser nytte av å ha undervisninga ute, då elevane får mykje «realistiske» erfaringar med kaldt vatn og øving på pusteteknikk. Informantane er opptekne av at ramma rundt undervisninga må vere sikker, og at dei har kontroll på undervisninga. Dei har eit ønske om større samarbeid med andre lærarar, då samarbeidet ikkje er optimalt. Det kom også fram at det er mangel på tid for diskusjonar blant fellesskapet.

Funna i studien viser at lærarane brukar sin eigen profesjonskunnskap i møte med svømmeog livredningsundervisninga ute. Lærarane har mykje kunnskap og brukar den i vurderingane om sikker, trygg og innhaldsrik undervisning for elevane. Kunnskapen har dei fått gjennom utdanninga, yrket, vidareutdanning og kurs. For å kunne fortsetje å drive på med sikker og god undervisning for elevane i svømme- og livredningsopplæring utandørs, må lærarane vere trygge på eigne ferdigheiter og undervisning. Om ikkje treng dei hjelp frå leiinga for å få vidareutdanning eller meir kunnskap om temaet.","MIDR550",,"https://hdl.handle.net/11250/3166677","nno","Høgskulen på Vestlandet","http://creativecommons.org/licenses/by/4.0/deed.no","Navngivelse 4.0 Internasjonal",,"Outdoor swimming lessons – «Perhaps the only subject that is vital»","Svømme- og livredningsopplæring ute - «Kanskje det einaste faget som er livsviktig»","Master thesis"
